7000 6128
2462 563 1
2462 1431 1
2462 5609 1
2463 2659 1
2463 4363 1
2463 5598 1
2464 2164 1
2465 1431 1
2465 5699 1
2466 646 1
2466 1241 1
2467 246 1
2467 485 1
2467 1407 1
2467 2194 1
2467 5657 1
2468 1407 1
2468 2852 1
2468 3462 1
2468 4672 1
2469 1707 1
2470 630 1
2470 3105 1
2471 988 1
2471 2430 1
2472 1435 1
2472 2096 1
2472 4753 1
2472 5380 1
2473 856 1
2473 3950 1
2473 4336 1
2474 1304 1
2474 1544 1
2474 3079 1
2474 5609 1
2474 6078 1
2475 1431 1
2475 2979 1
2475 5861 1
2476 343 1
2476 485 1
2476 4363 1
2476 4423 1
2476 5598 1
2477 13 1
2477 412 1
2477 1330 1
2478 485 1
2478 1450 1
2478 3947 1
2478 5545 1
2479 3636 1
2479 5598 1
2480 988 1
2480 1458 1
2480 3543 1
2480 4058 1
2480 5384 1
2481 529 1
2481 2412 1
2481 4813 1
2481 5582 1
2481 5609 1
2482 636 1
2482 1407 1
2482 4183 1
2483 1435 1
2483 4242 1
2483 4724 1
2484 2719 1
2484 3433 1
2484 5138 1
2485 158 1
2485 412 1
2485 1251 1
2485 1330 1
2485 5849 1
2486 636 1
2486 1407 1
2486 4274 1
2487 318 1
2487 3462 1
2487 4905 1
2487 5598 1
2488 652 1
2488 3283 1
2489 411 1
2489 1847 1
2489 3041 1
2489 3222 1
2490 1180 1
2490 4411 1
2490 5218 1
2491 2003 1
2491 2430 1
2491 2969 1
2491 3601 1
2492 1835 1
2492 1836 1
2493 3210 1
2493 3376 1
2494 2079 1
2495 2430 1
2495 4696 1
2496 3758 1
2497 2616 1
2498 1180 1
2499 2112 1
2499 4930 1
2500 177 1
2501 1431 1
2501 2236 1
2501 2943 1
2501 4756 1
2501 5492 1
2502 1269 1
2502 3018 1
2502 5788 1
2503 1464 1
2503 2189 1
2503 2505 1
2503 5598 1
2504 2432 1
2505 411 1
2505 657 1
2505 2072 1
2505 5545 1
2506 1407 1
2506 5021 1
2506 5371 1
2507 732 1
2507 2043 1
2507 3515 1
2507 4361 1
2507 4469 1
2508 312 1
2508 1407 1
2508 5009 1
2508 5849 1
2509 1269 1
2509 1274 1
2509 2369 1
2510 343 1
2510 652 1
2510 2502 1
2511 1053 1
2511 1517 1
2511 1898 1
2511 4627 1
2512 3910 1
2512 5218 1
2513 1552 1
2513 2719 1
2513 3962 1
2514 343 1
2514 988 1
2514 2430 1
2514 4441 1
2514 4703 1
2515 1435 1
2515 3910 1
2516 757 1
2516 1269 1
2516 3221 1
2516 5443 1
2517 79 1
2517 485 1
2517 3713 1
2518 2706 1
2518 3326 1
2518 4034 1
2518 5219 1
2518 6025 1
2519 636 1
2519 1708 1
2519 2070 1
2519 2465 1
2520 3079 1
2520 4169 1
2520 4287 1
2521 988 1
2521 1944 1
2521 2430 1
2522 698 1
2522 907 1
2522 1389 1
2522 2552 1
2523 2430 1
2523 5109 1
2523 5772 1
2524 1407 1
2525 2160 1
2526 485 1
2526 2425 1
2526 5460 1
2526 5754 1
2527 1494 1
2527 1944 1
2527 2232 1
2527 5265 1
2528 4474 1
2528 5104 1
2529 988 1
2529 2430 1
2529 3706 1
2529 5534 1
2530 3553 1
2530 5849 1
2531 242 1
2531 3862 1
2531 4895 1
2532 437 1
2532 3160 1
2532 5426 1
2533 679 1
2533 3041 1
2533 3364 1
2533 4918 1
2533 5230 1
2534 3910 1
2534 5218 1
2535 732 1
2535 1297 1
2535 4469 1
2536 4469 1
2536 4997 1
2537 102 1
2537 988 1
2537 2764 1
2537 5714 1
2538 390 1
2538 434 1
2538 3972 1
2538 4048 1
2538 5776 1
2539 5218 1
2540 485 1
2540 2433 1
2541 1431 1
2541 2208 1
2541 2542 1
2541 5305 1
2541 5609 1
2542 623 1
2542 703 1
2542 1269 1
2542 3310 1
2543 514 1
2543 988 1
2543 1053 1
2543 1435 1
2544 2079 1
2544 2430 1
2544 3894 1
2545 5218 1
2545 5242 1
2545 5831 1
2546 1458 1
2547 941 1
2547 2169 1
2547 5609 1
2548 292 1
2548 5360 1
2548 5609 1
2549 1431 1
2549 5539 1
2550 2430 1
2550 4552 1
2550 5772 1
2551 1547 1
2551 1749 1
2551 3376 1
2551 5073 1
2551 5154 1
2552 1435 1
2552 3462 1
2553 838 1
2553 1515 1
2553 5609 1
2553 5849 1
2554 2603 1
2554 4416 1
2554 5896 1
2555 856 1
2555 988 1
2555 1023 1
2555 3631 1
2556 1435 1
2556 3899 1
2556 4686 1
2557 1712 1
2557 1914 1
2557 5497 1
2558 485 1
2558 5333 1
2559 718 1
2559 1269 1
2559 2651 1
2560 2044 1
2560 2837 1
2560 3001 1
2561 2408 1
2561 3605 1
2562 485 1
2562 2221 1
2562 2931 1
2562 5511 1
2563 652 1
2563 2160 1
2564 1435 1
2564 1715 1
2564 2893 1
2564 5947 1
2565 1195 1
2565 1407 1
2565 5545 1
2566 1707 1
2566 4126 1
2566 4560 1
2567 732 1
2567 2947 1
2567 4077 1
2567 4469 1
2568 177 1
2569 537 1
2569 2817 1
2569 4997 1
2570 263 1
2570 819 1
2571 485 1
2572 713 1
2572 3805 1
2572 4361 1
2572 4469 1
2572 4997 1
2573 1525 1
2573 3990 1
2573 4469 1
2574 538 1
2574 2507 1
2575 988 1
2575 1435 1
2575 3601 1
2575 5218 1
2576 1407 1
2576 3553 1
2577 2280 1
2578 1032 1
2578 1407 1
2578 5178 1
2578 5849 1
2579 885 1
2579 1206 1
2579 1459 1
2579 3910 1
2579 5046 1
2580 177 1
2580 2688 1
2580 3265 1
2581 3108 1
2581 3808 1
2581 5777 1
2582 988 1
2582 2430 1
2582 4441 1
2583 236 1
2583 3041 1
2583 3721 1
2583 5315 1
2584 4062 1
2584 5254 1
2584 5375 1
2584 5528 1
2585 485 1
2585 2239 1
2585 2802 1
2585 5604 1
2586 4441 1
2587 2862 1
2587 3472 1
2587 3910 1
2587 5218 1
2588 2525 1
2588 5089 1
2589 1435 1
2589 2434 1
2589 3306 1
2590 343 1
2590 3052 1
2590 4363 1
2590 5121 1
2591 3631 1
2591 5552 1
2591 5609 1
2592 1213 1
2592 1269 1
2592 1976 1
2592 4973 1
2593 988 1
2593 3601 1
2593 4566 1
2593 5371 1
2594 1335 1
2594 2300 1
2594 3314 1
2594 3912 1
2594 5024 1
2595 4702 1
2595 5545 1
2596 1088 1
2596 5307 1
2597 80 1
2597 172 1
2597 365 1
2597 2405 1
2598 1285 1
2598 1407 1
2598 5849 1
2599 2502 1
2599 2786 1
2599 4165 1
2600 3851 1
2600 4469 1
2600 5649 1
2600 5707 1
2600 5954 1
2601 732 1
2601 4997 1
2602 943 1
2602 1269 1
2602 3447 1
2602 4330 1
2603 485 1
2603 990 1
2603 1032 1
2603 2713 1
2604 1463 1
2604 2654 1
2604 3934 1
2605 988 1
2605 5164 1
2606 283 1
2606 1173 1
2606 4199 1
2607 157 1
2607 881 1
2607 1836 1
2607 4711 1
2607 5627 1
2608 2160 1
2608 2672 1
2608 5015 1
2608 5804 1
2609 548 1
2609 975 1
2609 1173 1
2609 3297 1
2609 4164 1
2610 5609 1
2610 5951 1
2611 554 1
2611 3572 1
2611 5840 1
2612 935 1
2612 1480 1
2612 3648 1
2612 4011 1
2612 4271 1
2613 799 1
2613 1170 1
2613 1431 1
2614 593 1
2614 636 1
2614 4062 1
2614 4183 1
2614 5849 1
2615 4802 1
2615 5864 1
2616 40 1
2616 4273 1
2616 5598 1
2616 5807 1
2617 495 1
2617 2552 1
2617 5609 1
2618 3404 1
2618 5609 1
2618 5947 1
2619 80 1
2619 5948 1
2620 1043 1
2620 4475 1
2620 4930 1
2621 1431 1
2621 5609 1
2622 425 1
2622 4599 1
2622 5171 1
2623 2160 1
2624 779 1
2624 1522 1
2624 4469 1
2625 636 1
2625 1407 1
2626 3805 1
2626 5044 1
2627 1614 1
2627 3872 1
2627 5624 1
2628 1407 1
2628 5009 1
2628 5891 1
2629 2606 1
2629 5609 1
2630 404 1
2630 485 1
2630 1058 1
2630 1947 1
2631 1072 1
2631 1614 1
2631 5609 1
2632 411 1
2632 3291 1
2632 5924 1
2632 6108 1
2633 3325 1
2633 3631 1
2634 177 1
2634 1856 1
2634 4441 1
2635 3472 1
2635 3910 1
2635 5218 1
2635 5989 1
2636 708 1
2636 718 1
2636 4353 1
2636 5598 1
2637 49 1
2637 255 1
2637 2877 1
2637 4502 1
2637 4928 1
2638 431 1
2638 1123 1
2638 1407 1
2638 5849 1
2638 6009 1
2639 69 1
2639 5840 1
2640 434 1
2640 5104 1
2641 3845 1
2641 5593 1
2642 2687 1
2642 4744 1
2642 4997 1
2642 5086 1
2643 485 1
2644 1407 1
2644 2262 1
2644 5849 1
2645 1616 1
2645 3366 1
2645 3910 1
2646 731 1
2646 3504 1
2646 5396 1
2647 1330 1
2647 3721 1
2647 3818 1
2648 1836 1
2648 5849 1
2649 1495 1
2649 4444 1
2649 4997 1
2650 988 1
2651 6 1
2651 5615 1
2652 13 1
2652 986 1
2652 1399 1
2652 1431 1
2653 3085 1
2653 5343 1
2654 4997 1
2655 485 1
2655 3102 1
2655 4363 1
2656 372 1
2656 777 1
2656 5625 1
2657 492 1
2657 3041 1
2657 3695 1
2657 4712 1
2658 3974 1
2659 3432 1
2659 4997 1
2659 5779 1
2660 1421 1
2660 2292 1
2660 2792 1
2661 1435 1
2661 3573 1
2661 4323 1
2662 1214 1
2662 4158 1
2663 2269 1
2663 4304 1
2664 1206 1
2664 2430 1
2664 2911 1
2664 5354 1
2664 5743 1
2665 1850 1
2666 2428 1
2666 2607 1
2666 4592 1
2667 342 1
2667 1435 1
2667 1452 1
2667 1614 1
2667 4724 1
2668 988 1
2668 1122 1
2668 1435 1
2668 3601 1
2669 264 1
2669 1407 1
2669 2174 1
2669 5009 1
2670 1032 1
2670 1073 1
2670 1407 1
2670 5390 1
2671 1407 1
2671 3433 1
2671 3612 1
2672 4662 1
2673 988 1
2673 2430 1
2673 3910 1
2673 5218 1
2674 435 1
2674 1431 1
2675 988 1
2675 3983 1
2675 4256 1
2676 1407 1
2676 1863 1
2676 3553 1
2676 5849 1
2677 2706 1
2677 4395 1
2678 1142 1
2678 2370 1
2678 4511 1
2678 5609 1
2679 2946 1
2679 5758 1
2680 2124 1
2680 2774 1
2680 5598 1
2681 644 1
2681 5788 1
2682 713 1
2682 732 1
2682 3112 1
2682 4997 1
2683 756 1
2683 1907 1
2683 4384 1
2683 4497 1
2683 4583 1
2684 2555 1
2684 2776 1
2684 4734 1
2685 886 1
2685 3741 1
2685 4469 1
2686 150 1
2686 485 1
2687 1192 1
2687 4826 1
2687 4930 1
2688 988 1
2688 2430 1
2688 3910 1
2689 988 1
2689 3516 1
2689 5920 1
2690 1485 1
2690 5609 1
2691 736 1
2691 1237 1
2691 1407 1
2691 3234 1
2692 773 1
2692 3158 1
2693 69 1
2693 1914 1
2693 4482 1
2694 1407 1
2694 3156 1
2694 3849 1
2694 5849 1
2695 732 1
2695 4361 1
2695 4469 1
2695 4997 1
2696 451 1
2696 1330 1
2696 1944 1
2696 2283 1
2697 286 1
2697 4892 1
2698 1541 1
2698 2415 1
2698 5609 1
2699 545 1
2699 4588 1
2699 5609 1
2699 5839 1
2700 1328 1
2700 1383 1
2700 5659 1
2701 4287 1
2702 1940 1
2702 6048 1
2703 1407 1
2703 2738 1
2703 5849 1
2704 3881 1
2705 485 1
2705 1797 1
2705 3315 1
2706 1431 1
2706 2941 1
2706 5609 1
2707 2687 1
2707 5645 1
2707 5671 1
2708 125 1
2708 2641 1
2708 5441 1
2709 988 1
2709 2665 1
2709 2879 1
2710 1610 1
2710 2430 1
2710 3222 1
2711 3214 1
2711 4445 1
2712 3438 1
2712 4469 1
2712 4967 1
2712 4997 1
2713 1712 1
2713 5849 1
2714 453 1
2714 732 1
2714 4469 1
2715 1213 1
2715 2414 1
2715 3235 1
2716 1270 1
2716 1407 1
2716 5849 1
2717 525 1
2717 857 1
2717 988 1
2717 4794 1
2717 5765 1
2718 322 1
2718 495 1
2718 1033 1
2718 5609 1
2719 333 1
2720 2407 1
2720 2613 1
2721 2792 1
2721 4255 1
2721 5229 1
2722 1688 1
2722 2594 1
2722 2906 1
2722 3694 1
2723 827 1
2723 1235 1
2723 2505 1
2723 2534 1
2724 1407 1
2724 5947 1
2725 1869 1
2725 4313 1
2725 4474 1
2726 636 1
2726 1407 1
2726 4062 1
2726 4183 1
2727 42 1
2727 1269 1
2727 4194 1
2728 732 1
2728 899 1
2728 937 1
2728 1846 1
2728 2191 1
2729 4930 1
2730 2555 1
2730 2615 1
2731 485 1
2731 1195 1
2731 1562 1
2731 2774 1
2731 5839 1
2732 555 1
2732 1431 1
2732 1893 1
2732 2208 1
2733 4474 1
2733 5104 1
2734 1040 1
2734 4737 1
2734 6076 1
2735 732 1
2735 4207 1
2736 1053 1
2736 1435 1
2736 4140 1
2736 4720 1
2737 718 1
2737 3631 1
2737 4823 1
2738 1435 1
2739 2396 1
2739 2505 1
2740 1435 1
2740 2430 1
2740 3601 1
2741 1230 1
2741 2505 1
2741 5895 1
2741 5922 1
2742 1197 1
2742 3041 1
2742 5315 1
2743 706 1
2744 1334 1
2744 4208 1
2744 5609 1
2745 2955 1
2746 83 1
2746 2396 1
2746 4611 1
2747 5243 1
2748 652 1
2748 2502 1
2748 4701 1
2749 485 1
2749 1073 1
2749 4363 1
2749 5598 1
2750 1053 1
2751 365 1
2752 1431 1
2752 2875 1
2752 5736 1
2753 1053 1
2753 1435 1
2753 4930 1
2754 161 1
2754 732 1
2754 4709 1
2754 5598 1
2755 280 1
2755 732 1
2756 1809 1
2756 3583 1
2756 5598 1
2756 6033 1
2757 1053 1
2757 1435 1
2757 3251 1
2757 3401 1
2757 4178 1
2758 646 1
2758 5418 1
2759 707 1
2759 732 1
2759 4469 1
2760 433 1
2760 2867 1
2761 38 1
2761 988 1
2761 2430 1
2762 1186 1
2762 1407 1
2762 4930 1
2762 5849 1
2763 2476 1
2763 2505 1
2763 4014 1
2763 5708 1
2763 5832 1
2764 3741 1
2764 4999 1
2764 5219 1
2764 5545 1
2765 1944 1
2766 3156 1
2766 3206 1
2766 4005 1
2766 5476 1
2766 6087 1
2767 4563 1
2767 5609 1
2768 5359 1
2769 412 1
2769 1149 1
2769 4530 1
2770 0 1
2770 1185 1
2770 1765 1
2770 2130 1
2770 2980 1
2771 1426 1
2771 1793 1
2771 5584 1
2772 1435 1
2772 3206 1
2773 2654 1
2773 4208 1
2774 1431 1
2774 3064 1
2774 4875 1
2774 6115 1
2775 1435 1
2775 2328 1
2775 2430 1
2775 3601 1
2775 5960 1
2776 718 1
2776 732 1
2776 4469 1
2776 4997 1
2776 5598 1
2777 2382 1
2777 2476 1
2777 3462 1
2778 1407 1
2778 5844 1
2778 5849 1
2779 1075 1
2779 2430 1
2779 3856 1
2780 988 1
2780 2430 1
2781 1734 1
2781 2505 1
2782 941 1
2782 1435 1
2782 1856 1
2782 2003 1
2783 451 1
2784 1123 1
2784 1407 1
2785 3910 1
2785 5218 1
2786 778 1
2786 1407 1
2786 1466 1
2787 3741 1
2787 4469 1
2788 984 1
2788 3427 1
2788 3466 1
2788 5545 1
2789 718 1
2789 2308 1
2790 4441 1
2790 5609 1
2791 1955 1
2791 4997 1
2792 71 1
2792 5454 1
2793 3156 1
2793 3672 1
2794 4425 1
2794 5940 1
2795 1407 1
2795 2635 1
2795 4968 1
2795 5545 1
2795 5715 1
2796 42 1
2796 3551 1
2796 5264 1
2797 1023 1
2797 1435 1
2797 2552 1
2797 3391 1
2798 1407 1
2798 5009 1
2798 5545 1
2798 5849 1
2799 2823 1
2800 2430 1
2801 2665 1
2801 2853 1
2801 5218 1
2801 5765 1
2802 262 1
2802 1330 1
2802 3285 1
2802 4253 1
2802 5170 1
2803 485 1
2803 1517 1
2804 4586 1
2804 5494 1
2805 3504 1
2806 994 1
2806 1435 1
2807 477 1
2807 811 1
2807 1173 1
2807 2339 1
2808 1710 1
2808 2841 1
2809 1330 1
2809 1944 1
2809 3083 1
2809 3374 1
2810 172 1
2810 988 1
2810 1435 1
2810 4035 1
2810 4441 1
2811 3024 1
2812 1042 1
2812 2835 1
2812 6119 1
2813 267 1
2813 2719 1
2814 1352 1
2814 2159 1
2814 4497 1
2814 4748 1
2814 5373 1
2815 236 1
2815 411 1
2815 863 1
2815 1238 1
2816 80 1
2816 137 1
2816 458 1
2816 1869 1
2817 392 1
2817 1431 1
2817 1885 1
2818 399 1
2818 784 1
2818 1857 1
2818 2734 1
2818 5946 1
2819 988 1
2819 1063 1
2819 2430 1
2819 3910 1
2819 5218 1
2820 988 1
2820 1407 1
2820 2430 1
2820 3468 1
2820 5772 1
2821 1435 1
2821 4910 1
2821 5219 1
2821 5695 1
2822 485 1
2822 646 1
2822 2338 1
2822 4004 1
2822 5995 1
2823 1330 1
2823 1407 1
2824 732 1
2825 4891 1
2825 5545 1
2826 1431 1
2827 652 1
2827 743 1
2828 394 1
2828 988 1
2828 2430 1
2828 2702 1
2829 1330 1
2829 2292 1
2829 2359 1
2829 4587 1
2829 4706 1
2830 3361 1
2831 1149 1
2831 3394 1
2831 4440 1
2831 4475 1
2831 4930 1
2832 1335 1
2832 2541 1
2832 4219 1
2833 745 1
2833 1407 1
2833 5009 1
2834 953 1
2834 1707 1
2834 2738 1
2835 1352 1
2835 3805 1
2835 4904 1
2835 5609 1
2836 1017 1
2836 1668 1
2836 3462 1
2836 5598 1
2837 68 1
2837 1269 1
2838 4971 1
2839 3433 1
2839 3504 1
2840 1330 1
2840 1407 1
2840 5676 1
2841 1269 1
2841 5545 1
2842 4363 1
2842 5598 1
2843 988 1
2843 2430 1
2843 4446 1
2843 5218 1
2844 1407 1
2844 5240 1
2844 5849 1
2845 2430 1
2845 3601 1
2846 2609 1
2846 4030 1
2846 5877 1
2847 562 1
2847 937 1
2847 2116 1
2847 3401 1
2847 4997 1
2848 1407 1
2848 3205 1
2848 5219 1
2848 5839 1
2848 5849 1
2849 69 1
2849 554 1
2849 562 1
2849 1823 1
2849 1914 1
2850 852 1
2850 1407 1
2850 1707 1
2850 2129 1
2850 3147 1
2851 1293 1
2851 5304 1
2852 335 1
2852 1435 1
2853 264 1
2853 636 1
2853 1186 1
2853 4930 1
2854 485 1
2854 2475 1
2854 4940 1
2855 1407 1
2856 937 1
2856 4469 1
2856 4997 1
2857 1724 1
2857 2505 1
2857 2647 1
2858 1970 1
2858 3315 1
2858 3462 1
2858 5609 1
2859 1407 1
2859 1535 1
2859 4823 1
2860 346 1
2860 408 1
2860 2259 1
2861 5280 1
2862 340 1
2862 1330 1
2862 1407 1
2862 3721 1
2862 4125 1
2863 125 1
2863 2549 1
2863 3692 1
2863 4218 1
2864 213 1
2865 510 1
2865 618 1
2866 172 1
2866 517 1
2866 4472 1
2866 5609 1
2867 2430 1
2868 1002 1
2868 3079 1
2868 5596 1
2868 5609 1
2868 5718 1
2869 1450 1
2869 1844 1
2869 2552 1
2869 2687 1
2869 2999 1
2870 485 1
2870 4341 1
2870 4362 1
2870 6030 1
2871 2416 1
2871 4766 1
2871 5558 1
2871 5609 1
2871 5656 1
2872 57 1
2873 5061 1
2874 2430 1
2875 732 1
2875 1501 1
2875 4997 1
2876 326 1
2876 485 1
2876 2524 1
2876 3206 1
2877 988 1
2877 1330 1
2877 4062 1
2877 4708 1
2878 335 1
2878 988 1
2878 2430 1
2878 3910 1
2878 5218 1
2879 988 1
2879 3910 1
2880 524 1
2880 1435 1
2880 1675 1
2881 698 1
2881 1330 1
2881 1856 1
2882 559 1
2882 5434 1
2882 5849 1
2883 545 1
2883 803 1
2883 3583 1
2883 5197 1
2884 652 1
2885 485 1
2885 5598 1
2886 2191 1
2886 4361 1
2886 4544 1
2886 5508 1
2887 1197 1
2887 2611 1
2888 652 1
2888 2687 1
2888 4078 1
2889 1407 1
2889 2174 1
2890 2169 1
2890 5534 1
2891 2160 1
2891 3735 1
2891 5966 1
2892 4 1
2892 1186 1
2892 1579 1
2893 4841 1
2894 1431 1
2894 5358 1
2894 5443 1
2894 5811 1
2895 485 1
2895 1063 1
2895 1529 1
2896 4303 1
2896 4425 1
2896 4841 1
2896 5791 1
2896 6108 1
2897 4242 1
2897 6037 1
2898 1790 1
2898 3206 1
2898 4232 1
2898 5597 1
2899 572 1
2899 1431 1
2900 988 1
2900 2430 1
2901 988 1
2901 2430 1
2901 5218 1
2902 236 1
2902 941 1
2902 1435 1
2902 2552 1
2903 1435 1
2903 1567 1
2903 4795 1
2903 4948 1
2903 5740 1
2904 1330 1
2904 1407 1
2904 5371 1
2905 157 1
2905 3706 1
2906 805 1
2906 1053 1
2907 1288 1
2907 3565 1
2907 5598 1
2908 324 1
2908 914 1
2908 2430 1
2908 3601 1
2909 5609 1
2910 941 1
2910 1940 1
2910 3285 1
2910 4928 1
2911 988 1
2911 2430 1
2911 4283 1
2912 988 1
2912 1422 1
2912 2430 1
2913 2186 1
2913 4469 1
2913 4997 1
2914 2407 1
2914 2613 1
2914 3773 1
2915 394 1
2915 988 1
2915 2430 1
2916 3206 1
2916 4895 1
2917 41 1
2917 1269 1
2917 4391 1
2917 5419 1
2918 996 1
2918 2351 1
2918 3282 1
2918 3372 1
2918 5218 1
2919 1269 1
2919 5985 1
2920 5009 1
2921 832 1
2921 2191 1
2921 5330 1
2921 5507 1
2921 5871 1
2922 1337 1
2922 1431 1
2922 4073 1
2923 1180 1
2923 2614 1
2924 1330 1
2924 1407 1
2924 2430 1
2925 2121 1
2925 3117 1
2925 4768 1
2926 1412 1
2926 3939 1
2926 5385 1
2927 1533 1
2927 5696 1
2927 5738 1
2928 1931 1
2928 2240 1
2928 2951 1
2928 5545 1
2929 5075 1
2930 1442 1
2931 988 1
2931 3910 1
2931 4146 1
2932 4441 1
2932 4566 1
2933 2430 1
2933 3468 1
2933 4813 1
2934 4469 1
2934 4997 1
2934 5653 1
2935 1407 1
2935 3805 1
2936 493 1
2936 5942 1
2937 1204 1
2937 2169 1
2937 2552 1
2937 5609 1
2938 988 1
2938 2552 1
2938 2571 1
2938 4930 1
2939 538 1
2939 1016 1
2939 2687 1
2940 365 1
2941 2058 1
2941 3138 1
2941 4157 1
2942 652 1
2942 2321 1
2942 3856 1
2943 1435 1
2943 2687 1
2944 1043 1
2944 4475 1
2945 1435 1
2945 3538 1
2946 434 1
2946 1206 1
2946 1574 1
2946 3910 1
2946 5218 1
2947 994 1
2947 1053 1
2947 1435 1
2947 3516 1
2948 3195 1
2948 5234 1
2949 4475 1
2950 4188 1
2950 4219 1
2951 886 1
2951 2635 1
2951 4469 1
2952 55 1
2952 411 1
2952 4355 1
2953 295 1
2953 627 1
2953 2022 1
2953 2610 1
2953 4980 1
2954 857 1
2954 1435 1
2954 1513 1
2954 3813 1
2955 969 1
2955 1053 1
2955 1269 1
2955 2552 1
2956 96 1
2956 572 1
2956 1431 1
2956 1577 1
2956 5609 1
2957 998 1
2957 1330 1
2957 1431 1
2957 5581 1
2958 1123 1
2958 1407 1
2959 988 1
2959 3910 1
2959 5218 1
2960 155 1
2960 1407 1
2960 2247 1
2961 957 1
2961 1407 1
2961 2778 1
2961 5305 1
2962 208 1
2962 1000 1
2962 1431 1
2962 1858 1
2963 1435 1
2963 2430 1
2963 3149 1
2964 1104 1
2964 1330 1
2964 4680 1
2964 5273 1
2965 906 1
2965 1123 1
2965 1407 1
2965 5003 1
2966 988 1
2966 1549 1
2966 3389 1
2967 835 1
2968 795 1
2968 5598 1
2969 937 1
2969 4997 1
2969 5954 1
2970 652 1
2971 264 1
2971 2367 1
2971 5009 1
2971 5849 1
2972 1081 1
2973 1185 1
2973 2980 1
2973 3418 1
2974 365 1
2974 1389 1
2974 5134 1
2974 5423 1
2975 190 1
2975 988 1
2975 3910 1
2976 3376 1
2977 1449 1
2977 4326 1
2977 4568 1
2978 1435 1
2979 749 1
2979 5602 1
2980 636 1
2980 1407 1
2980 3156 1
2980 3579 1
2980 5581 1
2981 920 1
2981 1374 1
2981 2800 1
2982 2660 1
2982 2992 1
2982 4497 1
2983 2728 1
2983 5609 1
2984 1087 1
2985 1269 1
2985 1857 1
2985 2763 1
2986 5473 1
2986 6031 1
2987 1614 1
2987 3872 1
2987 5839 1
2987 6033 1
2988 893 1
2988 1665 1
2988 2660 1
2988 4086 1
2988 5760 1
2989 451 1
2989 1053 1
2989 1435 1
2989 1635 1
2989 4266 1
2990 255 1
2990 4065 1
2991 554 1
2992 96 1
2992 1431 1
2992 5839 1
2993 1880 1
2993 2992 1
2993 4592 1
2994 485 1
2994 2592 1
2995 554 1
2995 3929 1
2995 5840 1
2996 652 1
2996 2160 1
2997 1451 1
2997 3550 1
2997 4439 1
2998 157 1
2998 732 1
2998 2701 1
2998 4997 1
2999 2592 1
2999 4837 1
2999 5659 1
3000 335 1
3000 1053 1
3000 2712 1
3000 3499 1
3000 4698 1
3001 103 1
3001 4469 1
3001 4997 1
3002 697 1
3002 3396 1
3002 3915 1
3002 4895 1
3003 2946 1
3003 4361 1
3003 4469 1
3004 485 1
3004 1078 1
3004 1512 1
3005 273 1
3005 1485 1
3005 5856 1
3005 5881 1
3005 5882 1
3006 1499 1
3007 4043 1
3008 1269 1
3008 3001 1
3008 5360 1
3008 5672 1
3009 189 1
3009 1459 1
3009 4795 1
3010 1087 1
3010 3055 1
3011 5149 1
3011 5427 1
3012 485 1
3012 1269 1
3012 1614 1
3012 1707 1
3012 5609 1
3013 4475 1
3013 4930 1
3014 988 1
3014 2430 1
3014 3251 1
3014 5218 1
3015 988 1
3015 1158 1
3015 4757 1
3015 5218 1
3015 5609 1
3016 988 1
3016 4566 1
3016 5234 1
3017 346 1
3017 634 1
3017 1660 1
3017 3210 1
3017 5497 1
3018 1435 1
3018 3462 1
3018 3484 1
3018 5884 1
3019 1435 1
3019 5408 1
3020 921 1
3020 1407 1
3020 2987 1
3020 5920 1
3021 2262 1
3021 4808 1
3021 5609 1
3022 1407 1
3022 2987 1
3022 3206 1
3022 3315 1
3022 5849 1
3023 4119 1
3024 1173 1
3024 1461 1
3025 937 1
3025 4469 1
3025 4997 1
3026 1887 1
3026 5609 1
3026 6123 1
3027 5387 1
3028 988 1
3028 1435 1
3029 177 1
3029 4061 1
3030 1407 1
3030 3507 1
3030 5009 1
3031 1788 1
3031 3336 1
3032 2756 1
3032 4427 1
3033 988 1
3033 2430 1
3033 3448 1
3033 5772 1
3034 5218 1
3035 1213 1
3035 4327 1
3036 1525 1
3036 3883 1
3036 4997 1
3037 1017 1
3037 1435 1
3038 117 1
3038 1431 1
3038 1577 1
3038 2039 1
3039 5218 1
3039 5776 1
3040 1269 1
3041 485 1
3041 501 1
3041 792 1
3042 1269 1
3042 1958 1
3042 6127 1
3043 1614 1
3043 5598 1
3044 636 1
3044 1535 1
3045 1649 1
3045 2430 1
3045 4688 1
3046 1258 1
3046 2505 1
3047 2275 1
3047 4847 1
3047 5527 1
3048 3001 1
3048 4704 1
3049 1053 1
3049 1863 1
3049 4208 1
3050 2430 1
3051 988 1
3052 80 1
3052 116 1
3052 5134 1
3052 5609 1
3053 177 1
3053 4416 1
3054 1269 1
3054 2446 1
3054 5094 1
3055 116 1
3055 2548 1
3055 4543 1
3055 5654 1
3056 256 1
3056 343 1
3056 1269 1
3056 2047 1
3056 3310 1
3057 1194 1
3057 3546 1
3057 5625 1
3058 698 1
3058 1435 1
3058 3306 1
3058 3702 1
3058 4722 1
3059 213 1
3060 343 1
3060 412 1
3060 2719 1
3060 4530 1
3061 1407 1
3061 3343 1
3062 810 1
3063 1435 1
3063 1944 1
3064 988 1
3064 2408 1
3065 5534 1
3066 588 1
3067 412 1
3067 2373 1
3067 4236 1
3068 3173 1
3069 1213 1
3069 2108 1
3069 2547 1
3070 1435 1
3070 2047 1
